best.bag_acc,best.bag_auc,best.count_acc,best.count_mae,best.epoch,best.epoch_seconds,best.expected_signed_count_mae,best.expected_sum_mae,best.instance_acc,best.instance_auc,best.instance_digit_acc,best.nll,best.peak_cuda_mem_mb,best.signed_count_acc,best.signed_count_mae,best.sum_acc,best.sum_mae,best.train_nll,best.zero_expected_abs_error,best.zero_fraction,best.zero_signed_count_acc,config.bag_size_mean,config.bag_size_std,config.balanced_binary,config.cancellation_heavy,config.dataset,config.dataset_root,config.em_temperature,config.entropy_weight,config.experiment,config.method,config.objective,config.seed,config.target_digit,config.train_bags,run_dir,source
0.5,0.334518,0.5,12.920999526977539,3,34.27682310715318,,,0.7402605414390564,0.43616777773206683,,13.690273376464845,2018.04248046875,,,,,0.0016172454600002376,,,,50,10,True,,MNIST,data,0.5,0.01,mnist_bags,conv,tempered_em,0,9,1000,runs/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n50_train1000_s0/mnist_bags/conv_tempered_em/MNIST/20260504T231243Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n50_train1000_s0/mnist_bags_conv_tempered_em_s0.json
0.5,0.314508,0.5,12.576000213623047,2,25.119513861835003,,,0.7471652626991272,0.42100980510565505,,13.678251525878906,2018.802734375,,,,,0.005700481847831724,,,,50,10,True,,MNIST,data,0.5,0.01,mnist_bags,conv,tempered_em,1,9,1000,runs/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n50_train1000_s1/mnist_bags/conv_tempered_em/MNIST/20260505T000708Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n50_train1000_s1/mnist_bags_conv_tempered_em_s1.json
0.5,0.498,0.5,12.954000473022461,8,21.93450527265668,,,0.7396023869514465,0.44352100953814605,,13.716013244628906,5998.01220703125,,,,,0.0012917611990123988,,,,50,10,True,,MNIST,data,0.5,0.01,mnist_bags,conv,tempered_em,2,9,1000,runs/neurips_pilot_preleave_20260504_1619_bs192/posterior_tempered_em_n50_train1000_s2/mnist_bags/conv_tempered_em/MNIST/20260505T002941Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n50_train1000_s2/mnist_bags_conv_tempered_em_s2.json
0.5,0.322354,0.5,12.920999526977539,2,90.06221793964505,,,0.7402605414390564,0.43565443625167366,,13.686794860839843,6451.91064453125,,,,,0.0017488019957214774,,,,50,10,True,,MNIST,data,0.5,0.01,mnist_bags,conv,tempered_em,0,9,5000,runs/neurips_pilot_preleave_20260504_1619_bs192/posterior_tempered_em_n50_train5000_s0/mnist_bags/conv_tempered_em/MNIST/20260505T012802Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n50_train5000_s0/mnist_bags_conv_tempered_em_s0.json
0.5,0.315528,0.5,12.576000213623047,1,87.70962353423238,,,0.7471652626991272,0.4199855300609663,,13.681496643066406,6451.91064453125,,,,,0.12594337813705206,,,,50,10,True,,MNIST,data,0.5,0.01,mnist_bags,conv,tempered_em,1,9,5000,runs/neurips_pilot_preleave_20260504_1619_bs192/posterior_tempered_em_n50_train5000_s1/mnist_bags/conv_tempered_em/MNIST/20260505T023736Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n50_train5000_s1/mnist_bags_conv_tempered_em_s1.json
0.5,0.474926,0.5,12.954000473022461,2,80.63589643314481,,,0.7396023869514465,0.4433071017206575,,13.7060166015625,6453.31689453125,,,,,0.0012483175028290404,,,,50,10,True,,MNIST,data,0.5,0.01,mnist_bags,conv,tempered_em,2,9,5000,runs/neurips_pilot_preleave_20260504_1619_bs192/posterior_tempered_em_n50_train5000_s2/mnist_bags/conv_tempered_em/MNIST/20260505T051832Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n50_train5000_s2/mnist_bags_conv_tempered_em_s2.json
,,,,42,28.947310592979193,0.07401905953884125,,0.9925628304481506,0.997819468128779,,0.24205371522903443,432.10107421875,0.9369999766349792,0.06400000303983688,,,0.009847597237676382,0.043678198009729385,0.453000009059906,0.9690949320793152,10,2,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s0/signed_mnist/conv/MNIST/20260504T165706Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s0/signed_mnist_conv_s0.json
,,,,29,29.54683743044734,0.08661296963691711,,0.9920595288276672,0.997861758120355,,0.25611112761497495,432.22119140625,0.925000011920929,0.07599999755620956,,,0.031973658561706544,0.03968999534845352,0.453000009059906,0.9668874144554138,10,2,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s1/signed_mnist/conv/MNIST/20260504T172126Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s1/signed_mnist_conv_s1.json
,,,,50,29.609451610594988,0.07681945711374283,,0.992262065410614,0.997718908466141,,0.29880772256851196,432.12744140625,0.9279999732971191,0.0729999989271164,,,0.003811222517862916,0.042783476412296295,0.4519999921321869,0.9601770043373108,10,2,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,2,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s2/signed_mnist/conv/MNIST/20260504T180841Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s2/signed_mnist_conv_s2.json
,,,,9,84.77477541193366,0.06091462820768356,,0.9952763915061951,0.9990990051635643,,0.12337544107437134,455.64404296875,0.9580000042915344,0.041999999433755875,,,0.08148618454933167,0.03671225905418396,0.453000009059906,0.9801324605941772,10,2,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,5000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train5000_s0/signed_mnist/conv/MNIST/20260504T183410Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train5000_s0/signed_mnist_conv_s0.json
,,,,20,87.39327932149172,0.05222800374031067,,0.9953764081001282,0.9992961370607047,,0.17483463656902312,455.46044921875,0.9559999704360962,0.04399999976158142,,,0.015952580565214158,0.02607163041830063,0.453000009059906,0.9823399782180786,10,2,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,5000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train5000_s1/signed_mnist/conv/MNIST/20260504T205205Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train5000_s1/signed_mnist_conv_s1.json
,,,,25,86.804687961936,0.05468657240271568,,0.9946739077568054,0.9993419522939818,,0.20255009955167771,455.50732421875,0.949999988079071,0.050999999046325684,,,0.01753511145617813,0.03273456543684006,0.4519999921321869,0.9734513163566589,10,2,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,2,9,5000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train5000_s2/signed_mnist/conv/MNIST/20260504T220436Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train5000_s2/signed_mnist_conv_s2.json
,,,,22,44.51270028948784,1.704482078552246,,0.10754633694887161,0.9707981896478689,,2.220055114746094,2018.1005859375,0.1899999976158142,1.7020000219345093,,,2.0252433309555053,0.6575909852981567,0.1889999955892563,0.4761904776096344,50,10,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n50_train1000_s0/signed_mnist/conv/MNIST/20260504T233736Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n50_train1000_s0/signed_mnist_conv_s0.json
,,,,22,23.280365716665983,1.6894629001617432,,0.13166466355323792,0.9649398791698451,,2.1881818466186522,2018.86083984375,0.1850000023841858,1.6990000009536743,,,2.0111170501708986,0.8515121936798096,0.1889999955892563,0.37566137313842773,50,10,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n50_train1000_s1/signed_mnist/conv/MNIST/20260505T000708Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n50_train1000_s1/signed_mnist_conv_s1.json
,,,,42,27.548333559185266,1.6693542003631592,,0.12742477655410767,0.9709264592151443,,2.1845054016113283,5998.1865234375,0.1889999955892563,1.6660000085830688,,,2.0366500883102416,0.8030686378479004,0.1889999955892563,0.40740740299224854,50,10,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,2,9,1000,runs/neurips_pilot_preleave_20260504_1619_bs192/signed_cancel_n50_train1000_s2/signed_mnist/conv/MNIST/20260505T005626Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n50_train1000_s2/signed_mnist_conv_s2.json
,,,,31,91.63790240138769,0.18556411564350128,,0.9967233538627625,0.9994560928828289,,0.5134694347381592,6452.09814453125,0.8529999852180481,0.1509999930858612,,,0.08263246335983276,0.2080662101507187,0.1889999955892563,0.820105791091919,50,10,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,5000,runs/neurips_pilot_preleave_20260504_1619_bs192/signed_cancel_n50_train5000_s0/signed_mnist/conv/MNIST/20260505T012802Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n50_train5000_s0/signed_mnist_conv_s0.json
,,,,26,106.20470882952213,1.6097490787506104,,0.10341776907444,0.9878675158895744,,2.150838348388672,6452.09814453125,0.20200000703334808,1.590999960899353,,,2.076709966659546,0.653216540813446,0.1889999955892563,0.460317462682724,50,10,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,5000,runs/neurips_pilot_preleave_20260504_1619_bs192/signed_cancel_n50_train5000_s1/signed_mnist/conv/MNIST/20260505T035247Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n50_train5000_s1/signed_mnist_conv_s1.json
,,,,25,90.77447822317481,1.6174569129943848,,0.1031016930937767,0.9902315015133523,,2.1512744522094724,6453.50439453125,0.20000000298023224,1.6109999418258667,,,2.0819171545028685,0.6235882639884949,0.1889999955892563,0.4920634925365448,50,10,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,2,9,5000,runs/neurips_pilot_preleave_20260504_1619_bs192/signed_cancel_n50_train5000_s2/signed_mnist/conv/MNIST/20260505T051832Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n50_train5000_s2/signed_mnist_conv_s2.json
,,,,39,30.933287765830755,0.09629737585783005,,0.9910552501678467,0.9957081154272769,,0.31115355730056765,431.626953125,0.9190000295639038,0.08399999886751175,,,0.02646348963677883,0.07169937342405319,0.45100000500679016,0.9379157423973083,10,2,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s0/signed_mnist/conv/MNIST/20260504T165706Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s0/signed_mnist_conv_s0.json
,,,,29,28.39162564650178,0.1141493022441864,,0.9898481965065002,0.9954698679363001,,0.3633527154922485,432.22119140625,0.906000018119812,0.09700000286102295,,,0.05140530702471733,0.0591868981719017,0.45100000500679016,0.9512194991111755,10,2,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s1/signed_mnist/conv/MNIST/20260504T172126Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s1/signed_mnist_conv_s1.json
,,,,37,28.954812921583652,0.1165669858455658,,0.9893478155136108,0.9934975080270283,,0.33857567024230956,432.12744140625,0.8970000147819519,0.10400000214576721,,,0.04738054622709751,0.10034383088350296,0.44999998807907104,0.9111111164093018,10,2,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,2,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s2/signed_mnist/conv/MNIST/20260504T180841Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s2/signed_mnist_conv_s2.json
,,,,43,90.67125140503049,0.04294217377901077,,0.9964824318885803,0.9989248912982043,,0.21136155158281325,455.49560546875,0.9649999737739563,0.03500000014901161,,,0.0008620247247628867,0.02940499037504196,0.45100000500679016,0.9778270721435547,10,2,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,5000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n10_train5000_s0/signed_mnist/conv/MNIST/20260504T183410Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_random_n10_train5000_s0/signed_mnist_conv_s0.json
,,,,43,88.40560960397124,0.05558200925588608,,0.9944717884063721,0.9992005192016431,,0.27034555506706237,455.64404296875,0.9459999799728394,0.054999999701976776,,,0.003233161166869104,0.03900475054979324,0.45100000500679016,0.9623059630393982,10,2,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,5000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n10_train5000_s1/signed_mnist/conv/MNIST/20260504T205205Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_random_n10_train5000_s1/signed_mnist_conv_s1.json
,,,,45,86.9982409067452,0.05007195100188255,,0.9955783486366272,0.9990594088841321,,0.238801948428154,455.50732421875,0.9559999704360962,0.04399999976158142,,,0.0008987672898801975,0.037114474922418594,0.44999998807907104,0.9666666388511658,10,2,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,2,9,5000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n10_train5000_s2/signed_mnist/conv/MNIST/20260504T220436Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/signed_random_n10_train5000_s2/signed_mnist_conv_s2.json
,,,,50,1.4837681278586388,0.21317026019096375,,0.9959996938705444,0.999132191605688,,0.5650369319915771,2018.1005859375,0.8299999833106995,0.18199999630451202,,,0.11874499571323395,0.22373813390731812,0.20499999821186066,0.8097561001777649,50,10,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n50_train1000_s0/signed_mnist/conv/MNIST/20260504T233736Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_random_n50_train1000_s0/signed_mnist_conv_s0.json
,,,,43,28.285951796919107,0.2860645353794098,,0.9935665726661682,0.9988553568579951,,0.8405416221618652,1992.724609375,0.7519999742507935,0.2720000147819519,,,0.1308172038793564,0.2783792316913605,0.20499999821186066,0.7560975551605225,50,10,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n50_train1000_s1/signed_mnist/conv/MNIST/20260505T000708Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_random_n50_train1000_s1/signed_mnist_conv_s1.json
,,,,49,27.121576204895973,0.319660484790802,,0.9933865070343018,0.9975195121188873,,0.6787661304473877,5998.1865234375,0.7409999966621399,0.27399998903274536,,,0.4522866575717926,0.29377254843711853,0.20399999618530273,0.75,50,10,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,2,9,1000,runs/neurips_pilot_preleave_20260504_1619_bs192/signed_random_n50_train1000_s2/signed_mnist/conv/MNIST/20260505T005626Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/signed_random_n50_train1000_s2/signed_mnist_conv_s2.json
,,,,39,68.43386103212833,0.21399156749248505,,0.9954971075057983,0.9995754694135429,,0.5636985168457032,6452.09814453125,0.8109999895095825,0.1979999989271164,,,0.12278977818489074,0.22843238711357117,0.20499999821186066,0.785365879535675,50,10,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,5000,runs/neurips_pilot_preleave_20260504_1619_bs192/signed_random_n50_train5000_s0/signed_mnist/conv/MNIST/20260505T012802Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_random_n50_train5000_s0/signed_mnist_conv_s0.json
,,,,40,95.84290732815862,0.23293569684028625,,0.9951950311660767,0.9994731439988118,,0.7391134109497071,6452.09814453125,0.7960000038146973,0.2199999988079071,,,0.06186513796299696,0.21263670921325684,0.20499999821186066,0.8195121884346008,50,10,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,5000,runs/neurips_pilot_preleave_20260504_1619_bs192/signed_random_n50_train5000_s1/signed_mnist/conv/MNIST/20260505T035247Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_random_n50_train5000_s1/signed_mnist_conv_s1.json
,,,,48,6.148053843528032,0.20489580929279327,,0.9961404800415039,0.9994108104586205,,0.5730540962219238,6453.50439453125,0.8330000042915344,0.1770000010728836,,,0.1946490699440241,0.20244663953781128,0.20399999618530273,0.8382353186607361,50,10,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,2,9,5000,runs/neurips_pilot_preleave_20260504_1619_bs192/signed_random_n50_train5000_s2/signed_mnist/conv/MNIST/20260505T051832Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/signed_random_n50_train5000_s2/signed_mnist_conv_s2.json
