best.bag_acc,best.bag_auc,best.count_acc,best.count_mae,best.epoch,best.epoch_seconds,best.expected_signed_count_mae,best.expected_sum_mae,best.instance_acc,best.instance_auc,best.instance_digit_acc,best.nll,best.peak_cuda_mem_mb,best.signed_count_acc,best.signed_count_mae,best.sum_acc,best.sum_mae,best.train_nll,best.zero_expected_abs_error,best.zero_fraction,best.zero_signed_count_acc,config.bag_size_mean,config.bag_size_std,config.balanced_binary,config.cancellation_heavy,config.dataset,config.dataset_root,config.em_temperature,config.entropy_weight,config.experiment,config.method,config.objective,config.seed,config.target_digit,config.train_bags,run_dir,source
0.9779999852180481,0.999984,0.9440000057220459,0.057999998331069946,11,79.38301722332835,,,0.9937688708305359,0.9994881569741121,,0.19565932703018188,455.63134765625,,,,,0.008516444075852633,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,tempered_em,0,9,5000,runs/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n10_train5000_s0/mnist_bags/conv_tempered_em/MNIST/20260504T183410Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n10_train5000_s0/mnist_bags_conv_tempered_em_s0.json
0.9860000014305115,0.999644,0.9380000233650208,0.06300000101327896,16,83.58049209043384,,,0.993667721748352,0.999636643636061,,0.1787630090713501,455.63134765625,,,,,0.005971759188082069,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,tempered_em,1,9,5000,runs/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n10_train5000_s1/mnist_bags/conv_tempered_em/MNIST/20260504T194207Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n10_train5000_s1/mnist_bags_conv_tempered_em_s1.json
,,,,42,28.947310592979193,0.07401905953884125,,0.9925628304481506,0.997819468128779,,0.24205371522903443,432.10107421875,0.9369999766349792,0.06400000303983688,,,0.009847597237676382,0.043678198009729385,0.453000009059906,0.9690949320793152,10,2,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s0/signed_mnist/conv/MNIST/20260504T165706Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s0/signed_mnist_conv_s0.json
,,,,29,29.54683743044734,0.08661296963691711,,0.9920595288276672,0.997861758120355,,0.25611112761497495,432.22119140625,0.925000011920929,0.07599999755620956,,,0.031973658561706544,0.03968999534845352,0.453000009059906,0.9668874144554138,10,2,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s1/signed_mnist/conv/MNIST/20260504T172126Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s1/signed_mnist_conv_s1.json
,,,,50,29.609451610594988,0.07681945711374283,,0.992262065410614,0.997718908466141,,0.29880772256851196,432.12744140625,0.9279999732971191,0.0729999989271164,,,0.003811222517862916,0.042783476412296295,0.4519999921321869,0.9601770043373108,10,2,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,2,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s2/signed_mnist/conv/MNIST/20260504T180841Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train1000_s2/signed_mnist_conv_s2.json
,,,,9,84.77477541193366,0.06091462820768356,,0.9952763915061951,0.9990990051635643,,0.12337544107437134,455.64404296875,0.9580000042915344,0.041999999433755875,,,0.08148618454933167,0.03671225905418396,0.453000009059906,0.9801324605941772,10,2,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,5000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train5000_s0/signed_mnist/conv/MNIST/20260504T183410Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train5000_s0/signed_mnist_conv_s0.json
,,,,20,87.39327932149172,0.05222800374031067,,0.9953764081001282,0.9992961370607047,,0.17483463656902312,455.46044921875,0.9559999704360962,0.04399999976158142,,,0.015952580565214158,0.02607163041830063,0.453000009059906,0.9823399782180786,10,2,,True,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,5000,runs/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train5000_s1/signed_mnist/conv/MNIST/20260504T205205Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_cancel_n10_train5000_s1/signed_mnist_conv_s1.json
,,,,39,30.933287765830755,0.09629737585783005,,0.9910552501678467,0.9957081154272769,,0.31115355730056765,431.626953125,0.9190000295639038,0.08399999886751175,,,0.02646348963677883,0.07169937342405319,0.45100000500679016,0.9379157423973083,10,2,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s0/signed_mnist/conv/MNIST/20260504T165706Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s0/signed_mnist_conv_s0.json
,,,,29,28.39162564650178,0.1141493022441864,,0.9898481965065002,0.9954698679363001,,0.3633527154922485,432.22119140625,0.906000018119812,0.09700000286102295,,,0.05140530702471733,0.0591868981719017,0.45100000500679016,0.9512194991111755,10,2,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s1/signed_mnist/conv/MNIST/20260504T172126Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s1/signed_mnist_conv_s1.json
,,,,37,28.954812921583652,0.1165669858455658,,0.9893478155136108,0.9934975080270283,,0.33857567024230956,432.12744140625,0.8970000147819519,0.10400000214576721,,,0.04738054622709751,0.10034383088350296,0.44999998807907104,0.9111111164093018,10,2,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,2,9,1000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s2/signed_mnist/conv/MNIST/20260504T180841Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/signed_random_n10_train1000_s2/signed_mnist_conv_s2.json
,,,,43,90.67125140503049,0.04294217377901077,,0.9964824318885803,0.9989248912982043,,0.21136155158281325,455.49560546875,0.9649999737739563,0.03500000014901161,,,0.0008620247247628867,0.02940499037504196,0.45100000500679016,0.9778270721435547,10,2,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,0,9,5000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n10_train5000_s0/signed_mnist/conv/MNIST/20260504T183410Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/signed_random_n10_train5000_s0/signed_mnist_conv_s0.json
,,,,43,88.40560960397124,0.05558200925588608,,0.9944717884063721,0.9992005192016431,,0.27034555506706237,455.64404296875,0.9459999799728394,0.054999999701976776,,,0.003233161166869104,0.03900475054979324,0.45100000500679016,0.9623059630393982,10,2,,False,MNIST,data,,,signed_mnist,signed_conv_countmil,,1,9,5000,runs/neurips_pilot_preleave_20260504_1619/signed_random_n10_train5000_s1/signed_mnist/conv/MNIST/20260504T205205Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/signed_random_n10_train5000_s1/signed_mnist_conv_s1.json
