aggregate_nll,bag_size,bag_size_mean,best_epoch,best_val_loss,cancellation_heavy,classification,composite_count_nll,eps,equiv_forward_loss_difference,equiv_logit_gradient_difference,equiv_per_class_pmf_difference,equiv_scope,expected_aggregate_mae,family,gaussian_nll,hist_count_mae,instance_acc,instance_auc,lr,macro_f1,method,mode_aggregate_acc,mode_aggregate_mae,recommended_label,rounded_expected_acc,rounded_expected_mae,run_dir,seed,selection_metric,source,task,test_bags,test_expected_sum_mae,test_gaussian_nll,test_instance_acc,test_manifest_hash,test_rounded_sum_acc,train_bags,train_manifest_hash,val_bags
nan,,10,,,False,,,,,,,,0.19175177812576294,scalar,,,0.9871343970298767,0.9916346034035516,,,MSE,0.8849999904632568,0.11699999868869781,,0.8849999904632568,0.11699999868869781,,1,,runs/server4090_signed_mse_baseline/signed_mse_n10_train1000_random_s1/signed_mnist_baseline/mse/MNIST/20260507T020935Z_gpusystem_s1,signed,,,,,,,1000,,
nan,,10,,,False,,,,,,,,0.16944552958011627,scalar,,,0.9896492958068848,0.9929204405680421,,,MSE,0.8960000276565552,0.10599999874830246,,0.8960000276565552,0.10599999874830246,,2,,runs/server4090_signed_mse_baseline/signed_mse_n10_train1000_random_s2/signed_mnist_baseline/mse/MNIST/20260507T020935Z_gpusystem_s2,signed,,,,,,,1000,,
,,,49,0.9136202931404114,,,,0.0001,,,,,,gaussian_tuning,,,,,0.001,,,,,,,,results/rebuttal/gaussian_tuning/runs/digit_sum_gaussian_amle_n10_train1000_sum_s999_lr1e-03_eps1e-04_cfdf9520_20260725T233812Z,,,,,,1.2158738374710083,1.1032350063323975,0.9582341313362122,,0.503000020980835,,,
,,,45,1.0907399654388428,,,,0.001,,,,,,gaussian_tuning,,,,,0.001,,,,,,,,results/rebuttal/gaussian_tuning/runs/digit_sum_gaussian_amle_n10_train1000_sum_s999_lr1e-03_eps1e-03_cfdf9520_20260725T234054Z,,,,,,1.1058349609375,0.9287984371185303,0.9595237970352173,,0.5600000023841858,,,
,,,39,1.1340340375900269,,,,0.01,,,,,,gaussian_tuning,,,,,0.001,,,,,,,,results/rebuttal/gaussian_tuning/runs/digit_sum_gaussian_amle_n10_train1000_sum_s999_lr1e-03_eps1e-02_cfdf9520_20260725T234157Z,,,,,,1.4544153213500977,1.1961569786071777,0.9322420358657837,,0.3840000033378601,,,
,,,48,1.366990327835083,,,,0.01,,,,,,gaussian_tuning,,,,,0.0005,,,,,,,,results/rebuttal/gaussian_tuning/runs/digit_sum_gaussian_amle_n10_train1000_sum_s999_cfdf9520_20260725T233535Z,,,,,,1.955762505531311,1.4044939279556274,0.7676587104797363,,0.20600000023841858,,,
,,,47,1.4256861209869385,,,,0.001,,,,,,gaussian_tuning,,,,,0.0005,,,,,,,,results/rebuttal/gaussian_tuning/runs/digit_sum_gaussian_amle_n10_train1000_sum_s999_cfdf9520_20260725T233434Z,,,,,,2.0184617042541504,1.4463125467300415,0.7273809313774109,,0.1850000023841858,,,
,,,50,1.446805715560913,,,,0.0001,,,,,,gaussian_tuning,,,,,0.0005,,,,,,,,results/rebuttal/gaussian_tuning/runs/digit_sum_gaussian_amle_n10_train1000_sum_s999_cfdf9520_20260725T233330Z,,,,,,2.0658085346221924,1.5024141073226929,0.7293650507926941,,0.1899999976158142,,,
,,,49,1.7821210622787476,,,,0.001,,,,,,gaussian_tuning,,,,,0.0002,,,,,,,,results/rebuttal/gaussian_tuning/runs/digit_sum_gaussian_amle_n10_train1000_sum_s999_lr2e-04_eps1e-03_cfdf9520_20260725T234054Z,,,,,,3.0818979740142822,1.8386141061782837,0.4327380955219269,,0.10899999737739563,,,
,,,49,1.7829769849777222,,,,0.0001,,,,,,gaussian_tuning,,,,,0.0002,,,,,,,,results/rebuttal/gaussian_tuning/runs/digit_sum_gaussian_amle_n10_train1000_sum_s999_lr2e-04_eps1e-04_cfdf9520_20260725T233812Z,,,,,,3.0851457118988037,1.8402068614959717,0.4312500059604645,,0.1120000034570694,,,
,,,49,1.7884999513626099,,,,0.01,,,,,,gaussian_tuning,,,,,0.0002,,,,,,,,results/rebuttal/gaussian_tuning/runs/digit_sum_gaussian_amle_n10_train1000_sum_s999_lr2e-04_eps1e-02_cfdf9520_20260725T234157Z,,,,,,3.1046929359436035,1.846418857574463,0.4305555522441864,,0.10899999737739563,,,
,64,,,,,,2.870818853378296,,,,,,,fixed_cifar10,,1.5629000663757324,0.8502968549728394,,,0.851788729429245,ce,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_ce_n64_train250_s0_cfdf9520_20260726T002118Z,0,validation hist_count_mae,,,1000,,,,2a7e4b9e6529346f0275c90009b11591644da37d648728ae226d6b46ac62861b:015050da23858f39102df5fa331e20eb0c4df1e72a67c49a05d00051fe325fa0,,250,4115cc8be2c1e0cb02d538f9adeb2b4ca02e5ed8432441e059736638d8cfc9f3:ff1c9e447aca78077f15881f7380854af246d8f3f3f3aa4271b0833b5afc567c,250
,64,,,,,,2.7634530067443848,,,,,,,fixed_cifar10,,1.5382999181747437,0.8550781011581421,,,0.853799831867218,ce,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_ce_n64_train250_s1_cfdf9520_20260726T002132Z,1,validation hist_count_mae,,,1000,,,,b1ed5ac96e8f17898ad8e96ee4cd1f2845e106696a17c5745b1117490e6016eb:e3b98e9cb053ee86dc14c8db8dfbef7f1b4767a7b9a4944f05457db2e78922ce,,250,4e28655428dd7625028855c639e6e25b5bd9ddd114d3a179db0f215e7ca61c86:45ba731ed5255afcccb763e037760e7cba22298b92811814e4ba5f333a8d2b5e,250
,64,,,,,,2.800276279449463,,,,,,,fixed_cifar10,,1.5539000034332275,0.8502030968666077,,,0.8502026855945587,ce,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_ce_n64_train250_s2_cfdf9520_20260726T002146Z,2,validation hist_count_mae,,,1000,,,,b3c9857f904676d678e8dfb41142da1d5a483d3a4c8f8314d948b29903a438d3:ff7158a882c8b0625c62ab7b1e5eae73e1ce6ed389fe00e0729f64343f484d62,,250,0c99e99028ce2a172fe55f54ffdf87a2df25e85349a2ae4a92fe7571f64d4e7d:c5a4a22d212e7caaf2c57c7d51f3d3ad556fc3d685cf100863297da8c470df74,250
,64,,,,,,2.6899285316467285,,,,,,,fixed_cifar10,,1.7121999263763428,0.8535468578338623,,,0.8550625264644622,fsconv_count,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_fsconv_count_n64_train250_s0_cfdf9520_20260726T002118Z,0,validation hist_count_mae,,,1000,,,,2a7e4b9e6529346f0275c90009b11591644da37d648728ae226d6b46ac62861b:015050da23858f39102df5fa331e20eb0c4df1e72a67c49a05d00051fe325fa0,,250,4115cc8be2c1e0cb02d538f9adeb2b4ca02e5ed8432441e059736638d8cfc9f3:ff1c9e447aca78077f15881f7380854af246d8f3f3f3aa4271b0833b5afc567c,250
,64,,,,,,2.6984846591949463,,,,,,,fixed_cifar10,,1.8106999397277832,0.8537812232971191,,,0.8522599101066589,fsconv_count,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_fsconv_count_n64_train250_s1_cfdf9520_20260726T002141Z,1,validation hist_count_mae,,,1000,,,,b1ed5ac96e8f17898ad8e96ee4cd1f2845e106696a17c5745b1117490e6016eb:e3b98e9cb053ee86dc14c8db8dfbef7f1b4767a7b9a4944f05457db2e78922ce,,250,4e28655428dd7625028855c639e6e25b5bd9ddd114d3a179db0f215e7ca61c86:45ba731ed5255afcccb763e037760e7cba22298b92811814e4ba5f333a8d2b5e,250
,64,,,,,,2.639644145965576,,,,,,,fixed_cifar10,,1.7095999717712402,0.8514999747276306,,,0.8513293266296387,fsconv_count,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_fsconv_count_n64_train250_s2_cfdf9520_20260726T002202Z,2,validation hist_count_mae,,,1000,,,,b3c9857f904676d678e8dfb41142da1d5a483d3a4c8f8314d948b29903a438d3:ff7158a882c8b0625c62ab7b1e5eae73e1ce6ed389fe00e0729f64343f484d62,,250,0c99e99028ce2a172fe55f54ffdf87a2df25e85349a2ae4a92fe7571f64d4e7d:c5a4a22d212e7caaf2c57c7d51f3d3ad556fc3d685cf100863297da8c470df74,250
,64,,,,,,2.870818853378296,,,,,,,fixed_cifar10,,1.5629000663757324,0.8502968549728394,,,0.851788729429245,kl,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_kl_n64_train250_s0_cfdf9520_20260726T002212Z,0,validation hist_count_mae,,,1000,,,,2a7e4b9e6529346f0275c90009b11591644da37d648728ae226d6b46ac62861b:015050da23858f39102df5fa331e20eb0c4df1e72a67c49a05d00051fe325fa0,,250,4115cc8be2c1e0cb02d538f9adeb2b4ca02e5ed8432441e059736638d8cfc9f3:ff1c9e447aca78077f15881f7380854af246d8f3f3f3aa4271b0833b5afc567c,250
,64,,,,,,2.7634530067443848,,,,,,,fixed_cifar10,,1.5382999181747437,0.8550781011581421,,,0.853799831867218,kl,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_kl_n64_train250_s1_cfdf9520_20260726T002225Z,1,validation hist_count_mae,,,1000,,,,b1ed5ac96e8f17898ad8e96ee4cd1f2845e106696a17c5745b1117490e6016eb:e3b98e9cb053ee86dc14c8db8dfbef7f1b4767a7b9a4944f05457db2e78922ce,,250,4e28655428dd7625028855c639e6e25b5bd9ddd114d3a179db0f215e7ca61c86:45ba731ed5255afcccb763e037760e7cba22298b92811814e4ba5f333a8d2b5e,250
,64,,,,,,2.800276279449463,,,,,,,fixed_cifar10,,1.5539000034332275,0.8502030968666077,,,0.8502026855945587,kl,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_kl_n64_train250_s2_cfdf9520_20260726T002237Z,2,validation hist_count_mae,,,1000,,,,b3c9857f904676d678e8dfb41142da1d5a483d3a4c8f8314d948b29903a438d3:ff7158a882c8b0625c62ab7b1e5eae73e1ce6ed389fe00e0729f64343f484d62,,250,0c99e99028ce2a172fe55f54ffdf87a2df25e85349a2ae4a92fe7571f64d4e7d:c5a4a22d212e7caaf2c57c7d51f3d3ad556fc3d685cf100863297da8c470df74,250
,64,,,,,,2.85320782661438,,,,,,,fixed_cifar10,,1.819100022315979,0.8403750061988831,,,0.8415491342544555,official_pvc_count_component,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_official_pvc_count_component_n64_train250_s0_cfdf9520_20260726T002118Z,0,validation hist_count_mae,,,1000,,,,2a7e4b9e6529346f0275c90009b11591644da37d648728ae226d6b46ac62861b:015050da23858f39102df5fa331e20eb0c4df1e72a67c49a05d00051fe325fa0,,250,4115cc8be2c1e0cb02d538f9adeb2b4ca02e5ed8432441e059736638d8cfc9f3:ff1c9e447aca78077f15881f7380854af246d8f3f3f3aa4271b0833b5afc567c,250
,64,,,,,,2.96185040473938,,,,,,,fixed_cifar10,,2.0553998947143555,0.8310156464576721,,,0.8286276519298553,official_pvc_count_component,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_official_pvc_count_component_n64_train250_s1_cfdf9520_20260726T002141Z,1,validation hist_count_mae,,,1000,,,,b1ed5ac96e8f17898ad8e96ee4cd1f2845e106696a17c5745b1117490e6016eb:e3b98e9cb053ee86dc14c8db8dfbef7f1b4767a7b9a4944f05457db2e78922ce,,250,4e28655428dd7625028855c639e6e25b5bd9ddd114d3a179db0f215e7ca61c86:45ba731ed5255afcccb763e037760e7cba22298b92811814e4ba5f333a8d2b5e,250
,64,,,,,,2.7683305740356445,,,,,,,fixed_cifar10,,1.7274998426437378,0.8412812352180481,,,0.8404250502586365,official_pvc_count_component,,,,,,results/rebuttal/fixed_bag_cifar10/runs/fixed_cifar10_official_pvc_count_component_n64_train250_s2_cfdf9520_20260726T002201Z,2,validation hist_count_mae,,,1000,,,,b3c9857f904676d678e8dfb41142da1d5a483d3a4c8f8314d948b29903a438d3:ff7158a882c8b0625c62ab7b1e5eae73e1ce6ed389fe00e0729f64343f484d62,,250,0c99e99028ce2a172fe55f54ffdf87a2df25e85349a2ae4a92fe7571f64d4e7d:c5a4a22d212e7caaf2c57c7d51f3d3ad556fc3d685cf100863297da8c470df74,250
,,,,,,C,,,4.44e-16,2.12e-16,2.22e-16,matched softmax parameterization for the classwise Poisson-binomial count-likelihood component,,equivalence,,,,,,,,,,FS-Conv classwise count likelihood / LLP-PVC count-likelihood component,,,,,,,,,,,,,,,,
